folder	noun	mappa		Grafikus felületek metaforája a fájlrendszer könyvtáraira.
font	noun	betűkészlet		
font color		betűszín		
font effects		betűhatások		
font size		betűméret		
font weight		betűvastagság		Szó szerint *súly*, de betűkészleteknél a vastagságot jelenti.
font width		betűszélesség		
foo	noun	izé		
footer	noun	élőláb		
footer	noun	élőláb	LibreOffice	Más dokumentumszerkesztőkből örökölt kifejezés
footnote	noun	lábjegyzet		
forecast	noun	előrejelzés		
forecast	verb	előrejelezni		
foreground	noun	előtér		
foreground color		előtérszín		
foreground transparence		előtér átlátszósága		
fork		indítani (programot)		Szó szerint *villa*, de a folyamatok indítása a fork hívással történik.
for later reference		későbbi használat céljából		
form	noun	űrlap		
format	verb	formázni		**Nem** formatálni vagy formattálni.
formatted	adjective	formázott		
form controls		űrlapelemek		
form design		űrlaptervezés		
form letter		körlevél		
form letter field		körlevélmező		
formula	noun	képlet		
for your information		tudnivaló		
fraction	noun	tört		
fraction bar		törtvonal		
frame	noun	keret		HTML elem.
framework	noun	keretrendszer		
free/busy		szabad/elfoglalt		Állapotok egy naptárban.
freecell	noun	admirális		Kártyajáték
freeform line		szabadkézi vonal		
freeform polygon		szabad formájú sokszög		
free positioning		kötetlen elhelyezés		
free software		szabad szoftver		**Nem** ingyenes szoftver.
freeze window		ablak rögzítése		
frequency	noun	frekvencia		
frequency	noun	gyakoriság		
frequency	noun	gyakoriság		Egy érték gyakorisága egy sokaságban (populációban).
frequency	noun	órajel		A processzorok esetén az órajelet és a frekvenciát is használjuk.
frequency scaling		órajel-szabályozás	hardver	
freshen	verb	felfrissíteni		Egy tömörített fájl felfrissítése.
from		feladó		Az e-mailek egyik fejléce.
frontend	noun	előtétprogram		
FTP	noun	FTP		File Transfer Protocol, fájlátviteli protokoll
full featured		teljes felszereltségű (~általános BS)		
full pathname		teljes elérési út		
full screen		teljes képernyő		
fully featured		teljes felszereltségű (~általános BS)		
function	noun	függvény	programozás	
gallery	noun	galéria		
gallery	noun	képtár		
gamma	noun	gamma		
gamma correction		gamma-korrekció		
gamma value		gamma-érték		
gap	noun	hézag		
gapless	adjective	szünetmentes		Például szünetmentes lejátszás.
gateway	noun	átjáró		
general	adjective	általános		
generate	verb	előállítani		
generic	noun	általános		
genre	noun	műfaj		
geometry	noun	geometria		
getting started		kezdeti lépések		
global	adjective	globális		
global settings		általános beállítások		
glue point		csatolópont		
glyph	noun	szimbólum		
GNOME		GNOME		Asztali környezet, (már) nem rövidítés.
GNU		GNU		GNU's Not Unix
goal seek		célértékkeresés		
go	verb	ugrani		Feliratként *ugrás*.
GPL	noun	GPL		GNU General Public License, „általános nyilvános licenc”
grab	verb	elkapni		
grace time		türelmi idő (lemezkvóta)		
gradient	noun	színátmenet		
grand total		végösszeg		
grant	verb	megadni		
granular	adjective	részletes		
graph	noun	gráf		
graph	noun	grafikon		
graphical user interface		grafikus felhasználói felület		
graphic	noun	kép		
graphic options		+grafikai beállítások	játék	
graphics	noun	kép		
graphics card	noun	videokártya		
grayscale	adjective	szürkeárnyalatos		
greylist	noun	szürkelista		
greyscale	adjective	szürkeárnyalatos		
grid	noun	rács		
group	noun	csoport		
group box		csoportpanel		
group policy		csoportházirend		
grow	verb	növelni		
GTK	noun	GTK		GIMP ToolKit
GUI	noun	felület		Graphical User Interface, grafikus felhasználói felület
guide	noun	vezetővonal	grafika	
gutter	noun	kötésmargó		
hacker	noun	hacker		
half-sphere	noun	félgömb		
handle	verb	kezelni		
handout	noun	emlékeztető		
handshake	noun	kézfogás		Protokollok jellemző lépése.
hanging indent		függő behúzás	LibreOffice	
hard disk		merevlemez		
hard link		hard link		A szimbolikus linkkel ellentétben egyáltalán nem fordítjuk.
hatching	adjective	vonalkázás		
head	noun	+fej	verziókezelés	
header	noun	élőfej		
header	noun	fejléc		
heading	noun	címsor		
headless	adjective	kijelző nélküli		
headphone	noun	fejhallgató		
heap	noun	kupac	programozás	A verem (stack) és a kupac (heap) a memóriaterületek egy fajtája.
help about help		a súgó használata		
help	noun	súgó		Történeti okok miatt **nem** segítség.
helper	noun	segédprogram		
heredoc		here-dokumentum		
hex	noun	hexa		
hibernate	verb	hibernálni		
hidden	adjective	rejtett		
hidden file		rejtett fájl		
hide	verb	elrejteni		
hierarchy	noun	hierarchia		
highlight	verb	kiemelni		
histogram	noun	hisztogram		
history	noun	előzmények		
home	noun	kezdőlap		
home directory		saját könyvtár		
home page		kezdőoldal		
homogeneous environment		homogén környezet		
horizontal	adjective	vízszintes		
horizontal line		vízszintes vonal		
horizontal pitch		vízszintes dőlés		
host	noun	gép		
host name		gépnév		
hotkey	noun	gyorsbillentyű		
hotplug	adjective	működés közben cserélhető		
hover	verb	rámutatni		Például *hover over the button* = *rámutatni a gombra (a kurzorral)*
HTML	noun	HTML		HyperText Markup Language, hiperszöveges leírónyelv
HTML document		HTML-dokumentum		
HTML source		HTML-forrás		
HTTP	noun	HTTP		HyperText Transfer Protokoll, hiperszöveg-átviteli protokoll
HTTP proxy		HTTP-proxy		
hue	noun	árnyalat		Színárnyalat, HSL színmodell esetén az egyik összetevő.
human readable		emberek által olvasható		
hunk	noun	+módosítás	verziókezelés	
hyperbolic cosine		hiperbolikus koszinusz		
hyperbolic cotangent		hiperbolikus kotangens		
hyperbolic sine		hiperbolikus szinusz		
hyperbolic tangent		hiperbolikus tangens		
hyperlink	noun	hiperhivatkozás		
hyphen	noun	kötőjel		
hyphenate	verb	elválasztani		
hyphenation	noun	elválasztás		
icon	noun	ikon		
ID	noun	azonosító		
IDE	noun	IDE		Integrated Drive Electronics, csatolótípus
identification	noun	azonosítás		
identifier	noun	azonosító		
idle	adjective	tétlen		
idle	adjective	üresjárat		A számítógép tétlen állapota.
i.e.	conjunction	azaz		A latin *id est* rövidítése, kiolvasása angolul: *that is*.
ignore	verb	mellőzni		Vagy figyelmen kívül hagyás
illegal	adjective	szabálytalan		A számítógép kontextusában, például szabálytalan művelet, hozzáférés.
illegal operation		érvénytelen művelet		
illumination	noun	megvilágítás		
illustration	noun	ábra		
illustration index		ábrajegyzék		
image	noun	kép		
image map		képtérkép		
IM	noun	azonnali üzenetküldés		Az *instant messaging* rövidítése
imap account		IMAP-fiók		
imperial	adjective	angolszász		Mértékegységrendszer
implementation	noun	megvalósítás		
implement	verb	megvalósítani		
import	verb	importálni		
inactive	adjective	inaktív		
inactive window		inaktív ablak		
inadmissable path		nem engedélyezett útvonal		
inbox	noun	beérkezett üzenetek		
inch	noun	hüvelyk		
include		felvenni		Kontextustól függően belevenni, tartalmazni, felvenni, része vminek
incoming	adjective	bejövő		
incoming mail		bejövő levelek		
incomplete	adjective	befejezetlen		
incorrect	adjective	helytelen		
increase	verb	növelni		
increment	noun	növekmény		
indentation	noun	behúzás		**Nem** indentálás.
indent	verb	behúzni		
index	noun	index	adatbázis	
index	noun	tárgymutató		
indicator	noun	jelző		
individual	adjective	önálló		
individual words		különálló szavak		
infinity	noun	végtelen		
information	noun	információk (tsz!)		
inherited	adjective	örökölt		
init	verb	+előkészíteni	verziókezelés	
initial	adjective	kiinduló		
initialization	noun	előkészítés		**Nem** inicializálás
initialize	verb	előkészíteni		**Nem** inicializál
inline	adjective	beágyazott		
inner join		belső összekapcsolás		
inode	noun	inode		
in order to		[vmi] érdekében		
input	noun	bemenet		
input	noun	bevitel		Egy felületi elem.
input field		beviteli mező		
input method		beviteli mód		
input/output		bemenet/kimenet		
insert	verb	beszúrni		
insertion point		beszúrási pont		
inspect	verb	megfigyelni		
installation	noun	telepítés		
install	verb	telepíteni		**Nem** installál.
instruction pointer		utasításmutató		
integer	noun	egész szám		
integral	noun	integrál		
integration	noun	integráció		
integration	noun	integrálás	matematika	
intensity	noun	intenzitás		
interaction	noun	beavatkozás		Például emberi beavatkozás.
interaction	noun	interakció		Például felhasználói interakció.
intercept	noun	metszéspont		
interface	noun	csatoló	hardver	
interface	noun	felület		
interface	noun	interfész	programozás	
interlaced	adjective	váltottsoros		
internal	adjective	belső		
internal bug		belső hiba		
internal error		belső hiba		
international	adjective	nemzetközi		
internationalization	noun	nemzetköziesítés		I18N: folyamat, mely során a fejlesztők honosíthatóvá teszik a szoftvert.
internet	noun	internet		Kisbetűvel!
interpolation	noun	interpoláció		
interrupt	noun	megszakítás		
intersection	noun	metszet		
interval	noun	időköz		
interval	noun	intervallum	matematika	
introduction	noun	bemutatás		
introduction	noun	bevezetés		
intuitive	adjective	intuitív		
invalid	adjective	érvénytelen		
invert	verb	invertálás	matematika	
invert selection		kijelölés megfordítása		
invisible	adjective	láthatatlan		
invitation	noun	meghívás		
invitation	noun	meghívó		
invite	verb	meghívni		
I/O subsystem		I/O alrendszer		
IP address		IP-cím		
IRC	noun	IRC		Internet Relay Chat
iso speed rating		ISO-sebességminősítés		
issue	noun	jegy		
issue	noun	probléma		
issue	verb	kiállítani		
italic	noun	dőlt		
item	noun	elem		
iteration	noun	iteráció	programozás	
Jaz drive		Jaz-meghajtó		
jigsaw	noun	kirakó		
job	noun	feladat		
journal	noun	napló		
joystick	noun	+botkormány	játék	
JPEG	noun	JPEG		Joint Photographic Experts Group
jukebox	noun	zenegép		
justified	adjective	sorkizárt		
justify	verb	sorkizárás		Angolul ige, de magyarul nincs rá egyszavas fordítás.
KDE	noun	KDE		Asztali környezet, (már) nem rövidítés.
keep-alive	noun	kapcsolatfenntartás		
keepalive	noun	kapcsolatfenntartás		
kernel	noun	rendszermag		Magyarul is használjuk a kernel szót, használata nem helytelen.
kerning	noun	alávágás		
key	noun	billentyű		
key	noun	kulcs		
keyboard	noun	billentyűzet		
keyboard shortcut	noun	gyorsbillentyű		
keypad	noun	számbillentyűzet		
keyword	noun	kulcsszó		
kick	verb	kirúgni		
kickban	verb	kirúgás és kitiltás		
kill app		alkalmazás kilövése		
kill	verb	kilőni		
label	noun	címke		
lag	noun	késleltetés		
lambda	noun	lambda		
landscape	noun	fekvő	hardver	A kijelző fekvő állapota.
language	noun	nyelv		
large circumflex		nagy circumflex		
last name		vezetéknév		
last used		utoljára használt		
LaTeX	noun	LaTeX		LaTeX szövegszedő rendszer, a X ejtése a technika szóban szereplő ch-hoz hasonlít.
latitude	noun	szélesség		
launcher	noun	indítóikon		
launch icon		indítóikon		
lavender	noun	levendula		
layer	noun	réteg		
layer indicator		rétegjelző		
layout	noun	elrendezés		
ldap server		LDAP-kiszolgáló		
lead-in		bevezető		A CD lemez egy szakasza
leading		kezdő		Kezdő karakter.
learn more		+további tudnivalók		
leave server	verb	+játék elhagyása	játék	
left join		bal oldali összekapcsolás		
legacy	adjective	örökölt		
Legal	noun	Legal		Hagyományos amerikai papírformátum.
legend	noun	jelmagyarázat		
length	noun	hossz		
letter	noun	betű		
Letter	noun	Letter		Hagyományos amerikai papírformátum.
letterlike symbols		betűszerű szimbólumok		
level	noun	szint		
library	noun	programkönyvtár	programozás	
license agreement		licencszerződés		
license agreement		lincencmegállapodás		
license	noun	licenc		
lightweight	adjective	könnyűsúlyú		
limit	noun	határérték	matematika	
limit	noun	korlát		
limits	noun	korlátok		
line	noun	vonal		
linear	adjective	lineáris	matematika	
linear ascending		egyenletesen növekvő		
linear regression		lineáris regresszió	matematika	
linear transfer		lineáris átvitel		
line break		sortörés		
line count		sorok száma		
line head		vonalfej		
linen	noun	vászon		
link	noun	hivatkozás		Ez alól kivételt képeznek a fájlrendszer *szimbolikus* és *hard linkjei*.
link	noun	hivatkozás		**Nem** link, de fájlrendszerek esetén történetii okok miatt a terminológia: *hard* vagy *szimbolikus link*
link	noun	link	fájlrendszer	Fájlrendszerek esetén történeti okok miatt *hard* vagy *szimbolikus linkekről* beszélünk.
link frames		keretek összekapcsolása		
Linux	noun	Linux		
list	verb	felsorolni		
list box		listamező		
literal mask		literálmaszk		
load	verb	betölteni		
local	adjective	helyi		
locale	noun	területi beállítások		Magyarul egy szóval nem fordítható, így körülírjuk.
location	noun	hely		
lock	noun	zár		
lock	verb	zárolni		
lockdown	noun	zárolás		
locked	adjective	zárolt		
locking problem		erőforrás-zárolási hiba		
log	noun	napló		
logarithm	noun	logaritmus	matematika	
logarithm regression		logaritmikus regresszió	matematika	
log file		naplófájl		
logical	adjective	logikai		
login	noun	bejelentkezés		
log in	verb	bejelentkezni		
logo	noun	logó		
logout	noun	kijelentkezés		
log out	verb	kijelentkezni		
longitude	noun	hosszúság		
look and feel		megjelenés		
look	noun	kinézet		
look feel		megjelenés		
lookup	noun	keresés		
loop	noun	ciklus	programozás	
loop	noun	hurok		
loopback	noun	visszacsatolás		
loop device		hurokeszköz		
lower	verb	háttérbe küldeni		
lowercase	adjective	kisbetűk		
luma	noun	fényesség		
luminance	noun	fényesség		
lyrics	noun	dalszöveg		
LZW encoding		LZW-tömörítés		
machine	noun	gép		
macro	noun	makró		
macro organizer		makrószervező	LibreOffice	
magazine	noun	magazin		
mail	noun	levél		
mailbox	noun	postafiók		
mail client		levelezőprogram		
maildir	noun	levélmappa		
mailing list		levelezőlista		
mail merge		körlevél	LibreOffice	
mail server		levelezőkiszolgáló		
main body		fő törzs		
main entry		főbejegyzés		
main grid		vezetőrács		
maintainer	noun	karbantartó		
main title		főcím		
main toolbar		fő eszköztár		
major axis		főtengely		
major interval		főbeosztás		
make sure		győződjön meg róla, hogy		
malformed	adjective	helytelenül formázott		
malicious	adjective	rosszindulatú		
malware	adjective	rosszindulatú program		
manage	verb	kezelni		
manager	noun	kezelő		
mandatory	adjective	kötelező		
manipulate	verb	kezelni		
manipulation	noun	kezelés		
man pages		man oldalak		A man a manual rövidítése, a unixos/linuxos parancsok leírásai man oldalakon szerepelnek.
manual	noun	kézikönyv		
manually	adverb	saját kezűleg		Rövidebben *kézzel*. **Nem** manuálisan.
manual page	noun	kézikönyvoldal		
manufacturer	noun	gyártó		
map	verb	leképezni		
margin	noun	margó		
mark	noun	jel		
markup	noun	jelölő		Például az XML egy jelölőnyelv.
masquerading	noun	maszkolás		
master document		fődokumentum		
master server		elsődleges kiszolgáló		
master view		minta nézet		
match	verb	egyezik [vmivel]		
match	verb	illeszkedik [vmire]		
match	verb	illeszteni		
match	verb	megfelel [vminek]		
match case		kis- és nagybetűk egyeztetése		
matrix	noun	mátrix	matematika	
maximize	verb	maximalizálni		
maximum	noun	maximum		
MDI	noun	MDI		Multiple Document Interface
mean	noun	közép		
mean value		középérték		
measurement unit		mértékegység		
measure unit		mértékegység		
media	noun	adathordozó		
median	noun	medián	matematika	
media type		adathordozó típusa		
meeting	noun	találkozó		
memory	noun	memória		
memory cache		memóriabeli gyorsítótár		
menu	noun	menü		
menubar	noun	menüsor		
menu item		menüpont		
merge	noun	egyesítés	verziókezelés	
merge	noun	összefűzés		
merge	verb	+beolvasztani	verziókezelés	
merge	verb	egyesíteni		
merge request	noun	+beolvasztási kérés	verziókezelés	
message	noun	üzenet		
metadata	noun	metaadatok		Jellemzően többes számban fordítjuk, angolul megszámlálhatatlan.
metafile	noun	metafájl		
metering mode		mérési mód		
method	noun	eljárás	matematika	
metric	noun	metrika		
microphone	noun	mikrofon		
migration	noun	átállás		
migration	noun	átköltöztetés		
millisecond	noun	ezredmásodperc		
MIME type		MIME-típus		
minimize	verb	minimalizálni		Ablak kis méretűre állítása (jellemzően tálcára tevés).
MINIX	noun	MINIX		
minor faults		kisebb hibák		
minor grid		segédrács		
minor interval		albeosztás		
minor x grid		x tengely segédrácsa		
mirror	noun	tükör		
misc	adjective	egyéb		
miscellaneous	adjective	egyebek		
miscellaneous options		egyéb beállítások		
missing	adjective	hiányzik		
mixer device		keverőeszköz		
mnemonic	noun	hívóbetű		
mobile carrier		mobilszolgáltató		
modal	adjective	kizárólagos		Jellemzően a párbeszédablakok szoktak ilyenek lenni.
mode	noun	mód		
mode	noun	módusz	matematika	
model	noun	modell		
modem	noun	modem		Modulátor-demodulátor.
modification	noun	módosítás		
modifier	noun	módosítóbillentyű		A Ctrl, Alt, Shift és a Win/Meta/Super ilyen.
modify	verb	módosítani		
module	noun	modul		
monitor	noun	monitor		
monitor	verb	figyelni		Rendszer állapotának nyomon követése
monochrome	adjective	fekete-fehér		
monospace	adjective	rögzített szélességű		
more		további (információ)		
mount	verb	csatolni		Csatol egy külső meghajtón lévő fájlrendszert.
mouse cursor		egérkurzor		
move	verb	áthelyezni		**Nem** mozgat.
movie	noun	film		
MS		MS		
MS-DOS		MS-DOS		
MTU		MTU		Maximum Transmission Unit, legnagyobb átviteli egység
multi-function	adjective	többfunkciós		
multiline input		többsoros bevitel		
multiplayer	adjective	többjátékos		
multiple	adjective	többszörös		
multiply	verb	szorozni		
multiselection	noun	többszörös kijelölés		
multitrack	adjective	többsávos		
music player		zenelejátszó		
mute	verb	némítani		
mux	verb	egyesíteni		
my documents		dokumentumok		
name	noun	név		
namespace	noun	névtér		
namespace	noun	+névtér	verziókezelés	
naming conflict		névütközés		
native SQL		natív SQL		
natural logarithm		természetes alapú logaritmus		
natural numbers set		természetes számok halmaza		
natural spline		természetes spline		
navigate	verb	navigálni		
navigation	noun	navigáció		
navigator	noun	navigátor		
necessary	adjective	szükséges		
net access		hálózati hozzáférés		
net	noun	hálózat		
netmask	noun	hálózati maszk		
network	noun	hálózat		
networking	noun	hálózatkezelés		
new	adjective	új		
next		tovább		Például gombfeliratként
no		nem		
node	noun	csomópont		
node	noun	csúcs	matematika	A gráfok csúcsokból és élekből állnak.
no icon		nincs ikon		
nominal interest		névleges kamat		
noname	adjective	névtelen		
non-breaking spaces		nem törhető szóköz		
none		nincs		
nonexistent	adjective	nem létező		
nonprinting character		nem nyomtatható karakter		
non-recoverable	adjective	helyrehozhatatlan		
normal	adjective	normál		
not available		nem érhető el		
note	noun	jegyzet		
notebook	noun	jegyzetfüzet		
notebook	noun	noteszgép		
not enough memory		nincs elég memória		
note that		ne feledje, hogy		
not found		nem található		
notification	noun	értesítés		
not implemented		nincs megvalósítva		
n-th root		n-edik gyök		
number	noun	szám		
numbered list		számozott lista		
numbering	noun	számozás	LibreOffice	
numbering / bullets		számozás / felsorolás	LibreOffice	
numerator		számláló		
numeric	adjective	numerikus		
numeric field		számmező		
object	noun	objektum		
object code		tárgykód		A fordítóprogramok tárgykódot készítenek a forráskódból.
oblique	adjective	rézsútos		
oblique italic	adjective	erősen dőlt		
observation	noun	megfigyelés		
obsolete	adjective	elavult		
occasion	noun	alkalom		
occurrence	noun	előfordulás		
odd	adjective	páratlan		
offline	adjective	offline		
offline		kapcsolat nélkül		
offset	noun	eltolás		
OK		OK		
old value		korábbi érték		
OLE		OLE		
OLE automation error		OLE automatizációs hiba		
OLE objektum		OLE-objektum		
online	adjective	online		
online layout		megjelenítés weblapként		
on-screen	adjective	képernyőn megjelenő (utasítások)		
on screen display		képernyőkijelzés		Az OSD rövidítést is használjuk.
opacity	noun	átlátszatlanság		
opaque	adjective	átlátszatlan		
open	adjective	nyílt		
open as template		megnyitás sablonként	LibreOffice	
open source		nyílt forráskódú		
operating system		operációs rendszer		
operation	noun	művelet		
operator	noun	operátor	matematika	
optimal	adjective	optimális	matematika	
optimize	verb	optimalizálni	matematika	
optimized	adjective	optimalizált	matematika	
optional	adjective	nem kötelező		
optional hyphens		feltételes elválasztójel		
optional line break		feltételes sortörés		
option	noun	beállítás		
option	noun	kapcsoló	parancssor	
option	noun	lehetőség		
option bar		beállítások eszköztár		
option button		beállítások gomb		
option fields		rádiógombok		
order	noun	rendezés		
order	verb	rendezni		
organization	noun	szervezet		
organize	verb	szervezni		
organizer	noun	szervező		
orientation	noun	tájolás		
original	adjective	eredeti		
origin	noun	eredet		
origin	noun	+eredeti	verziókezelés	
orphan control		árvasorok kezelése	LibreOffice	
other settings		egyéb beállítások		
outbox	noun	postázandó levelek	levelezés	
outgoing		kimenő	levelezés	
outgoing mail		kimenő levelek	levelezés	
outline	noun	körvonal		
output	noun	kimenet		
overall	adverb	összesen		
overclocking	noun	túlhajtás		
overflow	noun	túlcsordulás		Például *stack overflow* = *veremtúlcsordulás*
overhead	noun	túlterhelés		
overlap	noun	átfedés		
overview	noun	áttekintés		
overwrite	verb	felülírni		
owner	noun	tulajdonos		
package	noun	csomag		
package	verb	csomagolni		
pack	noun	csomag		
pack	verb	csomagolni		
packet	noun	csomag		
packetizer	noun	daraboló		
padding	noun	kitöltés		
page	noun	oldal		
page break		oldaltörés		
pager	noun	személyhívó		*Csipogó* néven is ismert.
page setup		oldalbeállítás		
paired	adjective	párosított		Bluetooth
pair kerning		betűpár alávágása		
palette	noun	paletta		
pane	noun	ablaktábla		
panel	noun	panel		
paper	noun	papír		
paper feed		papíradagoló		
paper jam		papírelakadás		
paragraph	noun	bekezdés		
parameter	noun	paraméter		
parcel	noun	csomag		
parental control		szülői felügyelet		
parse	verb	feldolgozni		
parser	noun	feldolgozó		
partial	adjective	részleges		
participant	noun	résztvevő		
partition	verb	particionálni		Rövid i-vel
partition table		partíciós tábla		
pass count		menetek száma		
password	noun	jelszó		
password protected		jelszóval védett		
paste	verb	beilleszteni		
paste special		irányított beillesztés		
patch	noun	+folt	verziókezelés	
patch	noun	javítócsomag		Avagy folt.
patch bay		dugasztábla		
path	noun	útvonal		
pattern	noun	minta		
pause		szünet		
pause	verb	+játék szüneteltetése	játék	
paused		+játék szüneteltetve	játék	
PDF fájl		PDF-fájl		
peer	noun	partner		
peer-to-peer	adjective	egyenrangú		
pending	adjective	függőben		
pending deletion		törlésre vár		
performance	noun	teljesítmény		
perform	verb	végrehajtani		
period	adjective	ismétlődő		
period	noun	időszak		
period	noun	időtartam		
periodic	adjective	periodikus		
permanent	adjective	végleges		
permanently	adverb	véglegesen		
permission	noun	engedély	android	Az Android magyar fordítása így hívja, ezért azt követjük.
permission	noun	jogosultság		
permission denied		hozzáférés megtagadva		
permit	verb	engedélyezni		
personal	adjective	személyes		
perspective shadow		perspektivikus árnyék		
pertain		vonatkozik		
phone/cellphone/fax		telefon/mobil/fax		
phonetic symbols		fonetikus szimbólumok		
physical memory		fizikai memória		
pica	noun	pica		Mértékegység
picker	noun	pipetta	grafika	
picker button		pipettagomb		
picture placeholders		kép helye		
PID		PID		Process Identifier, feladatazonosító.
pie	noun	tortadiagram		
pin	verb	rögzíteni		
pipe	noun	adatcsatorna		
pipe	verb	átirányítani		
pipeline	noun	adatcsatorna		
pixbuf	noun	képpuffer		
pixel	noun	képpont		
pixmap	noun	kép		
place	noun	hely		
placeholder	noun	helykitöltő		
plain	adjective	egyszerű		Például egyszerű szöveges fájl
plan	noun	tarifa		Például mobiltelefon-tarifa
play	verb	lejátszani		
playback	noun	lejátszás (multimédiát)		
play in full		végigjátszás		
playlist	noun	lejátszólista		
please		-		A magyar fordításba nem tesszük bele, felesleges modoroskodás.
please wait		kis türelmet		
plug-in	noun	bővítmény		
plugin	noun	bővítmény		
plug-in	noun	bővítőmodul		
point	noun	pont		
pointer	noun	mutató	programozás	
pointing device		mutatóeszköz		
points	noun	+pontszám	játék	
polarization	noun	polarizáció		
policy	noun	házirend		
policy	noun	szabály		
polygon	noun	sokszög		
polyline	noun	töröttvonal		
pool	noun	tároló		Különböző erőforrások tárolója, például adatbázis-kapcsolatok
POP3 account		POP3-fiók		
populate	verb	feltölteni		Például egy űrlapot.
popup menu		helyi menü		
popup window		felugró ablak		
portable	adjective	hordozható		
port	noun	port		
portrait	noun	álló		A kijelző álló állapota.
position		pozíció	LibreOffice	
position not protected		pozíció módosítható	LibreOffice	
position protected		pozíció nem módosítható	LibreOffice	
position X		X pozíció		
possible values		lehetséges értékek		
postal box		postafiók		
poster	noun	poszter		
poster colors		poszterszínek		
posterize	verb	poszterizálás	nyomda	
postpone	verb	elhalasztani		
postprocess	noun	utófeldolgozás		
powerful	adjective	hatékony		
power management		energiagazdálkodás		
preceding	adjective	megelőző		
precision	noun	pontosság		
preference	noun	beállítás		
preference tool		beállítóeszköz		
preferred		alapértelmezett (alkalmazás)		
prefix	noun	előtag		
prefix symbol		előtagjel		
preformatted text		előformázott szöveg		
preload	noun	előtöltés		
prepare	verb	előkészíteni		
presence	noun	jelenlét		
presentation	noun	bemutató		
present	verb	jelen van		
preset	adjective	előre beállított		
preset	noun	előbeállítás		
prevent	verb	megakadályozni		
preview	noun	előnézet		
previous	adverb	előző		
primary colors		elsődleges színek		
primary domain controller		elsődleges tartományvezérlő		
primary key		elsődleges kulcs		
primary y axis		elsődleges Y tengely		
principal	adjective	elsődleges		
principle	noun	alapelv		
print area		nyomtatási terület		
print	verb	kiírni		Karakteres alkalmazások esetén *kiírjuk* a konzolra.
print	verb	nyomtatni		
printer	noun	nyomtató		
print monitor		nyomtatás felügyelete		
print preview		nyomtatási kép		
priority	noun	prioritás		
privacy	noun	adatvédelem		
privacy	noun	magánszféra		
private data		személyes adat		
private key		személyes kulcs		
private messages		személyes üzenetek		
privilege	noun	jogosultság		
problem	noun	probléma		
proceed	verb	folytatni		
process	noun	folyamat		
process	verb	feldolgozni		
process id		folyamatazonosító		
processing	noun	feldolgozás		
processor	noun	processzor		
product	noun	termék		
product information		termékinformáció		
production	adjective	éles		Átvitt értelemben, éles üzemben működő.
productivity	adjective	irodai		Irodai alkalmazások.
profile	noun	profil		
program	noun	program		
program module		programmodul		
progress	noun	folyamat		
progress bar		folyamatjelző		
project	noun	projekt		
projection X		X irányú vetület		
promote	verb	előléptetni		
prompt	noun	parancssor		
property	noun	tulajdonság		
proportional	adjective	arányos		
proportional font		proporcionális betűkészlet		
proprietary	noun	zárt		Zárt vagy tulajdonosi szoftver, a szabad szoftver ellentéte.
protect cells		cellavédelem		
protect document		dokumentumvédelem		
protected	adjective	védett		
protected workbooks		védett munkafüzetek		
protection	noun	védelem		
protect sheet		munkalapvédelem		
protocol	noun	protokoll		
provide	verb	biztosítani		
provider	noun	szolgáltató		
province	noun	tartomány		
proxy	noun	proxy		
proxy server		proxykiszolgáló		
public	noun	nyilvános		
publication	noun	kiadvány		
public holidays		munkaszüneti napok		
public key		nyilvános kulcs		
publish	verb	közzétenni		
publisher	noun	kiadó		
pull	verb	+lekérdezni	verziókezelés	
pull	verb	lekérni	verziókezelés	Elosztott verziókezelők funkciója.
pull request	noun	+beolvasztási kérés	verziókezelés	
purpose	noun	cél		
push	verb	+felküldeni	verziókezelés	
push	verb	megnyomni		
push button		nyomógomb		
query	noun	lekérdezés		
query	verb	lekérdezni		
queue	noun	sor	programozás	
queue	noun	várólista		
quirk	noun	kerülőmegoldás		
quit	verb	kilépni		
quota	noun	kvóta		
quotation	noun	idézet		
quote	noun	idézet		
radial	adjective	sugárirányú		
radio	noun	rádió		
radio button	noun	választógomb		
radius	noun	sugár		
radix	noun	számrendszer		
raise	verb	előtérbe hozni		Ablak előtérbe hozása.
random	adjective	véletlen		
range	noun	tartomány		
rank	noun	sorrend		
rate	noun	arány		
rate	noun	sebesség		Szó szerint *arány*, de pl. bitrate = bitsebesség, framerate = képkockasebesség.
rating	noun	értékelés		
ratio	noun	arány		
raw data		nyers adatok		
raw memory		nyers memória		
read	verb	olvasni		
read only		csak olvasható		Avagy írásvédett.
ready	adjective	kész		
realm	noun	tartomány		
real memory		valós memória		
real numbers set		valós számok halmaza	matematika	
real part		valós rész	matematika	
real path		valós útvonal	matematika	
real time		valós idejű		
real time strategy		valósidejű stratégia[i játék]		
rebase	verb	+újraalapozni	verziókezelés	
reboot	verb	újraindítani		
recalculate	verb	újraszámolni		
receive	verb	fogadni		
recently	adverb	legutóbb		
receptivity	noun	érzékenység		
recipient	noun	címzett		
recommend	verb	ajánlani		
reconnect	verb	újracsatlakozni		
record	verb	felvenni		
recover	verb	helyrehozni		
rectangle	noun	téglalap		
recurrence	noun	ismétlődés		
recursion	noun	rekurzió		
recursive	adjective	rekurzív		
recycle bin		lomtár	Windows	
red	adjective	vörös		
redial	verb	újrahívni		
redirect	verb	átirányítani		
redisplay	verb	újrarajzolni		
