human readable	Emberek által olvasható (fájlméret), közérthető	!
hyperbolic cosine	koszinusz hiperbolikusz	!
hyperbolic cotangent	kotangens hiperbolikusz	!
hyperbolic sine	szinusz hiperbolikusz	!
hyperbolic tangent	tangens hiperbolikusz	!
hyperlink	hiperhivatkozás	!
hyphenate	elválasztás	!
hyphenation	elválasztás	!
hyphens	elválasztójel	!
Icon	Ikon	!
ID	Azonosító	!
IDE	IDE	!
identification	azonosítás	!
Identifier	Azonosító	!
Idle	Üresjárat	!
i.e.	azaz	!
ignore	mellőzés	!
illegal operation	zugműtét ;), érvénytelen művelet	!
Illegal	Szabálytalan	!
illumination	megvilágítás	!
illustration	Ábra	!
illustration index	Ábrajegyzék	!
Image	Kép, lemezkép	!
image map	képtérkép	!
imap account	imap-fiók	!
im	azonnali üzenet	!
imperial	angolszász (mértékrendszer)	!
Implementation	Implementáció	!
implementation	Implementáció, megvalósítás	?
implement	megvalósítani	!
import file	fájl importálása, importálási fájl	!
Import	Importálás	!
inactive	inaktív	!
Inactive window	Inaktív ablak	!
inadmissable path	nem engedélyezett útvonal	!
inbox	beérkezett üzenetek	!
inch	hüvelyk	!
include	felvenni	!
incoming	bejövő	!
incoming mail	bejövő levelek	!
incomplete	befejezetlen	!
incorrect	helytelen, hibás	!
Increase	Növelés	!
increment	növekmény, növelés	!
Indent	Behúzás	!
index and tables	jegyzékek	!
index	index, jegyzék, tárgymutató	!
index mark	tárgymutatójel	!
Index	Tárgymutató, Index (adatbázisnál)	!
Indicator	Jelző	!
indices	indexek	!
individual	önálló, egyes	?
individual words	különálló szavak	!
infinity	végtelen	!
information	Információk (tsz!)	!
inherited	Örökölt	!
initialization	előkészítés	!
initialize	előkészíteni	!
initial	kiinduló, eredeti	!
inline	beágyazott	!
inner join	belső összekapcsolás	!
Inode	Inode	!
in order to	[vmi] érdekében	!
Input	Bemenet	!
input	bevitel	!
input field	beviteli mező	!
input method	beviteli mód	!
Input/output	Bemenet/kimenet	!
insert	beszúrás, behelyezés (CD-t)	!
Insertion point	Beszúrási pont	!
inspect	megfigyelni	!
installation	telepítés (kész), telepítő (setup.exe)	!
Install	Telepítés	!
instruction pointer	utasításmutató	!
integer	egész szám	!
integral	integrál	!
integration	integráció	!
intensity	intenzitás	!
interaction	beavatkozás (emberi), együttműködés (gépi)	!
Intercept	Metszéspont	!
Interface	Felület (szoftver), Csatoló (hardver)	!
interlaced	váltottsoros	!
internal	belső	!
Internal bug	Belső hiba	!
Internal error	Belső hiba	!
International	Nemzetközi	!
internet	internet (kisbetű. mindig.)	!
interpolation	interpoláció	!
Interrupt	Megszakítás	!
Intersect	Metszet	!
interval	időköz, tartomány	!
introduction	bemutatás, ismertetés	!
introspect	betekintés	?
Intuitive	Intuitív	!
Invalid	Érvénytelen	!
invert	invertálás, megfordítás	!
Invert Selection	Kijelölés megfordítása	!
Invisible	Láthatatlan	!
invitation	meghívás	!
invite	meghív	!
I/O subsystem	I/O alrendszer	!
IP address	IP-cím	!
IRC	IRC	!
iso speed rating	ISO-sebességminősítés	!
issue	kiállítani	!
italic	dőlt	!
item	elem	!
iterations	iterációk	!
Jaz Drive	Jaz-meghajtó	!
jigsaw	kirakó, puzzle	!
Job	Feladat	!
job	feladat, (az nem a task?)	?
journal	napló, folyóirat	!
JPEG	JPEG	!
jukebox	zenegép	!
justified	sorkizárt	!
justify	sorkizárás	!
Justify	Sorkizárt	!
KDE	KDE	!
keep-alive	kapcsolatfenntartás	!
keepalive	kapcsolatfenntartás	!
Kernel	Rendszermag	!
kerning	alávágás	!
Key	Billentyű, Kulcs (GConf)	!
Keyboard	Billentyűzet	!
Keyboard shortcut	Gyorsbillentyűk	!
key	kulcs	!
keypad	számbillentyűzet	!
key word	kulcsszó	!
Keyword	Kulcsszó	!
kickban	kirúgás és kitiltás	!
kick	kirúgni	!
Kill app	Alkalmazás kilövése	!
Kill	Kilövés	!
Kilobyte	Kilobájt	!
Label	Címke	!
lag	késleltetés	!
Lambda	Lambda	!
landscape	fekvő	!
Landscape	Fekvő	!
Language	Nyelv	!
laptop	noteszgép	!
large circumflex	nagy circumflex	!
last name	vezetéknév	!
last used	utoljára használt	!
LaTeX	LaTeX	!
latitude	Szélesség	!
launcher	indító	?
Launcher	Indítóikon	!
launch icon	indítóikon	!
lavender	levendula	!
layer indicator	rétegjelző	!
Layer	Réteg	!
layout	Elrendezés (UI), kiosztás (bill)	!
ldap server	ldap-kiszolgáló	!
lead-in	bevezető (szakasz CD-n)	!
leading	kezdő (karakter)	!
left join	bal oldali összekapcsolás	!
legacy	örökölt	?
Legal	Legal	!
legend	jelmagyarázat	!
Length	Hossz	!
letter	betű, levél, letter (lapméret)	!
Letter	Letter	!
letterlike symbols	betűszerű szimbólumok	!
level	szint	!
library	függvénytár, programkönyvtár, gyűjtemény (multimédia)	!
License agreement	Licencegyezmény	!
license agreement	Licencegyezmény/szerződés?	?
license	licenc	!
lightweight	könnyűsúlyú	?
limit	korlát, határ	!
Limits	Korlátok	!
linear ascending	egyenletesen növekvő	!
linear	lineáris	!
linear regression	lineáris regresszió	!
linear transfer	lineáris átvitel	!
line break	sortörés	!
line count	sorok száma	!
line head	vonalfej	!
linen	vászon	!
line	Vonal, sor	!
link frames	keretek összekapcsolása	!
link	Hivatkozás (weben), Link (fájlrendszeren)	!
Linux	Linux	!
list box	listamező	!
list	felsorolni, lista	!
literal mask	literálmaszk	!
load	betölteni, terhelés (hw)	!
locale	területi beállítások, területi beállítás	!
Local	Helyi	!
Location	Hely	!
lockdown	zárolás	!
locked	zárolt	!
locking problem	erőforrás-zárolási hiba	!
Lock	Zárolás	!
logarithm	logaritmus	!
logarithm regression	logaritmikus regresszió	!
log file	naplófájl	!
Logical	Logikai	!
Login	Bejelentkezés	!
log in	bejelentkezni	!
Log	Napló	!
logo	logó	!
Logout	Kijelentkezés	!
log out	kijelentkezni	!
longitude	Hosszúság	!
look and feel	megjelenés	!
look feel	megjelenés	!
Look	Kinézet	!
Lookup	Keresés	!
loopback	visszacsatolás	!
Loop	Hurok, hurokeszköz, Ciklus	!
lowercase	kisbetűk	!
lower	háttérbe küldeni/vinni? (ablakot)	?
luma	fényesség	!
luminance	fényesség	!
lyrics	dalszöveg	!
lzw encoding	lzw-tömörítés	!
mac graphic	mac-grafika	!
machine	gép	!
mac-picture	mac-kép	!
Macro	Makró	!
macro organizer	makrószervező	!
magazine	magazin	!
Mailbox	Postafiók	!
Mail Client	Levelezőkliens	!
maildir	levélmappa	!
mailing list	levelezőlista	!
Mail	Levél	!
mail merge	körlevél	!
Mail server	Levelezőkiszolgáló	!
Main body	Fő törzs	!
main entry	főbejegyzés	!
main grid	vezetőrács	!
maintainer	karbantartó	!
main title	főcím	!
main toolbar	fő eszköztár 	!
major axis	főtengely	!
major interval	főbeosztás	!
make sure	Győződjön meg róla, hogy	!
malformed	helytelenül formázott	!
malicious	rosszindulatú	?
malware	rosszindulatú program	?
manage	kezelni	!
Manager	Kezelő	!
manager	kezelő, menedzser	!
mandatory	kötelező	!
manipulate	kezel	!
manipulation	kezelés	!
Man Pages	Man oldalak	!
Manual	Kézikönyv	!
manually	saját kezűleg	!
Manual page	Kézikönyvoldal	!
manufacturer	gyártó	!
map	leképezni, térkép	!
margin	margó	!
Margins	Margók	!
Mark	Jel	!
mark	jel, jelölés	!
markup	jelölő (általános), jelölőkód (konkrét)	?
masquerading	maszkolás	!
master document	fődokumentum	!
master server	elsődleges kiszolgáló	?
master view	minta nézet	!
match case	kis- és nagybetűk egyeztetése	!
match	illeszkedik (minta), megfelel (kapott-várt érték), találat (keresésnél)	?
matrix	mátrix	!
maximize	maximalizálás	!
maximum	maximum	!
max	max	!
MDI	MDI	!
mean	közép	!
mean value	középérték	!
measurement unit	mértékegység	!
measure unit	mértékegység	!
media	adathordozó	!
Median	Medián	!
media type	adathordozó típusa	!
Meeting	Találkozó	!
memory cache	memóriabeli gyorsítótár	!
Memory	Memória	!
menubar	menüsor	!
menu item	menüpont	!
Menu	Menü	!
merge	egyesítés	!
Merge	Összefűzés	!
Message	Üzenet	!
Metadata	Metaadat	!
Metafile	Metafájl	!
metering mode	Mérési mód	!
method	eljárás, metódus (program), módszer (általános)	!
metric	metrika (hálózatok), metrikus (mértékrendszer)	!
microphone	mikrofon	!
migration	költözés, áttelepítés, átállás	?
millisecond	ezredmásodperc	!
MIME Type	MIME-típus	!
mini icons	mini ikonok	!
Minimize	Minimalizálás	!
MINIX	MINIX	!
min	min	!
minor faults	kisebb hibák	!
minor grid	segédrács	!
minor interval	albeosztás	!
minor x grid	x tengely segédrácsa	!
mirror	tükör	!
misc	egyéb	!
miscellaneous	egyebek	!
miscellaneous options	egyéb beállítások	!
missing	hiányzik	!
mixer device	keverőeszköz	!
mnemonic	hívóbetű	?
mobile carrier	mobilszolgáltató	!
modal	kizárólagos	!
Model	Modell	!
Modem	Modem	!
Mode	Mód	!
Modifier	Módosítóbillentyű	!
Modify	Módosítás	!
Module	Modul	!
monitor	figyelni (rendszert), monitor	!
Monitor	Monitor	!
monochrome	fekete-fehér	!
monospace	rögzített szélességű	!
more	további (információ), több (gomb)	!
morphing	morfolás	!
Mount	csatolás	!
Mouse Cursor	Egérkurzor	!
Move	Áthelyezés	!
movie	film	!
MSDOS	MS-DOS	!
MS	MS	!
MTU	MTU	!
multi-function	többfunkciós, multifunkciós	?
multiline input	többsoros bevitel	!
multipart/alternative	multipart/alternative	!
multipart/digest	multipart/digest	!
multipart/form data	multipart/form data	!
multipart/mixed	multipart/mixed	!
multipart/parallel	multipart/parallel	!
multipart/related	multipart/related	!
multiplayer	többrésztvevős	!
multiple	többszörös, több	!
multiply	szorzás	!
multiselection	többszörös kijelölés	!
multisession	több szakaszos (CD)	!
multitouch	többérintéses	?
multitrack	többsávos	!
music player	zenelejátszó	!
mute	némítani	!
my documents	dokumentumok	!
nabla	nabla	!
name html design	html-terv neve	!
name	név	!
namespace	névtér	!
naming conflict	névütközés	!
native sql	natív sql	!
natural logarithm	természetes alapú logaritmus	!
natural numbers set	természetes számok halmaza	!
natural spline	természetes spline	!
Nautilus	Nautilus	!
navigate	navigálás	!
navigation	navigálás	!
navigator	navigátor	!
necessary	szükséges	!
net access	hálózati hozzáférés	!
net	hálózat	!
Netmask	Hálózati maszk	!
Netscape	Netscape	!
Network	Hálózat	!
networking	hálózatkezelés	!
new	Új	!
next	tovább (gomb), következő	!
NO-DAEMON	NO-DAEMON	!
node	csomópont	!
no icon	nincs ikon	!
nominal interest	névleges kamat	!
noname	névtelen	!
non-breaking spaces	nem törhető szóköz	!
no	nem	!
none	nincs	!
nonexistent	nem létező	!
nonprinting characters	nem nyomtatható karakter	!
non profit	nonprofit	?
non-profit	nonprofit	?
non-recoverable	helyrehozhatatlan	!
normal	normál	!
not available	nem érhető el	!
Notebook	noteszgép	!
note	jegyzet	!
not enough memory	nincs elég memória	!
Note that	Ne feledje, hogy	!
not found	nem található	!
Notification	Értesítés	!
not implemented	nincs megvalósítva	!
n-th root	n-edik gyök	!
Numbered List	Számozott lista	!
numbering / bullets	számozás / felsorolás	!
numbering	számozás	!
Number	Szám	!
numerator	számláló	!
numeric field	számmező	!
Numeric	Numerikus	!
Object code	Tárgykód	!
object	objektum	!
oblique italic	erősen dőlt	!
oblique	rézsút	!
Observations	Megfigyelések	!
Obsolete	Elavult	!
occasion	alkalom	!
occurrence	előfordulás	!
odd	páratlan	!
offline	kapcsolat nélkül	!
Offline	Offline	!
offline (transacted)	kapcsolat nélkül (tranzakció után)	!
offset	eltolás	!
ok	ok	!
older	régebbi, korábbi	?
old value	korábbi érték	!
ole automation error	ole automatizációs hiba	!
ole object	ole-objektum	!
ole	ole	!
online layout	megjelenítés weblapként	!
online	on-line	!
Online	Online	!
On Screen Display	OSD, képernyőkijelzés (OSD)	!
on-screen	képernyőn megjelenő (utasítások)	!
Opacity	Átlátszatlanság	!
opaque	Átlátszatlan	!
open as template	megnyitás sablonként	!
Open	Megnyitás	!
Open Source	Nyílt forrású	!
Operating System	Operációs rendszer	!
Operation	Művelet	!
operations	művelet	!
operator	operátor	!
optimal	optimális	!
optimized	optimalizált	!
optimize	optimalizálás	!
optional hyphens	feltételes elválasztójel	!
optional line break	feltételes sortörés	!
optional	nem kötelező, elhagyható, opcionális	!
option bar	beállítások eszköztár 	!
option button	beállítások gomb	!
option fields	rádiógombok	!
option	lehetőség, beállítás, kapcsoló	!
options	beállítások	!
order	rendezni, sorrend	!
organization	szervezet	!
organizer	szervező	!
organize	szervez, rendszerez	!
Orientation	Tájolás	!
original	eredeti	!
Origin	Eredet	!
orphan control	Árvasorok kezelése	!
OR	VAGY	!
other settings	egyéb beállítások	!
outbox	postázandó levelek	!
outgoing	kimenő	!
outgoing mail	kimenő levelek	!
outline	körvonal	!
Output	Kimenet	!
overall	összesen	?
overclocking	?túlhajtás	?
overflow	túlcsordulás	!
overhead	túlterhelés, ráhagyás	!
overlap	Átfedés	!
overview	Áttekintés	!
Overwrite	Felülírás	!
Owner	Tulajdonos	!
Package	Csomag	!
Pack	Csomag	!
Packet	Csomag	!
packetizer	daraboló	!
Padding	Kitöltés	!
page break	oldaltörés	!
Page	Oldal	!
Pager	Személyhívó	!
page setup	oldalbeállítás	!
paired	párosított (Bluetooth)	!
pair kerning	betűpár alávágása 	!
Palette	Paletta	!
palettes	paletták	!
pane	ablaktábla	!
Panel	Panel	!
paper feed	papíradagoló	!
paper jam	papírelakadás	!
paper	papír	!
paragraph	bekezdés	!
Parameter	Paraméter	!
parameters	paraméter	!
Parcel	Csomag	!
parental control	szülői felügyelet	!
Parse	Feldolgozni	!
parser	feldolgozó	?
partial	részleges	!
participants	résztvevők	!
partition	particionálni, partíció	!
partition table	partíciós tábla	!
passcode	jelkód, titkos kombináció	?
pass count	menetek száma	!
Password	Jelszó	!
password protected	jelszóval védett	!
Paste	Beillesztés	!
paste special	irányított beillesztés	!
patch bay	dugasztábla 	!
patch	javítócsomag, folt	!
Path	Útvonal	!
Pattern	Minta	!
pause	szünet	!
pdf file	pdf-fájl	!
peer	partner	!
peer-to-peer	egyenrangú	!
pending deletion	törlésre vár	!
pending	függőben	!
pendrive	pendrive	?
performance	teljesítmény	!
perform	végrehajtani	!
Periodic	Periodikus	!
period	időszak	!
Period	Időtartam	!
Perl	Perl	!
Perl Script	Perl-parancsfájl	!
permanently	véglegesen	!
permanent	végleges	!
permission denied	Hozzáférés megtagadva	!
Permission	Jogosultság	!
permit	engedélyezni, engedély	!
personal	személyes	!
perspective shadow	perspektivikus árnyék	!
pertain	vonatkozik	!
phone/cellphone/fax	telefon/mobil/fax	!
phonetic symbols	fonetikus szimbólumok	!
physical memory	fizikai memória	!
pica	pica	!
picker button	pipettagomb	!
Picker Settings	Pipetta beállításai	!
pick	kiválasztás	?
picture placeholders	kép helye	!
PID	PID	!
pie	tortadiagram	!
Pilot device	Pilot eszköz	!
pin	rögzíteni (UI elemet)	!
Pipe	Adatcsatorna, átirányítani	!
pipeline	adatcsatorna	!
pixbuf	kép	?
Pixel	Képpont	!
pixels	képpont	!
Pixmap	Kép	!
Place	Hely	!
placeholder	helykitöltő	!
plain	egyszerű (szöveg)	!
plan	tarifa (mobiltelefon)	!
playback	lejátszás (multimédiát)	!
play in full	végigjátszás	!
Play	Lejátszás	!
playlist	lejátszólista	!
please	-	!
please wait	kis türelmet	!
plot	ábrázolás	?
plot area	ábrázolási terület	?
Plug-in	Bővítmény	!
plugin	bővítmény	!
plug-in	bővítőmodul	!
pointer	mutató	!
pointing device	mutatóeszköz	!
Point	Pont	!
polarization	polarizáció	!
policy	házirend	!
Policy	Szabály	!
Polygon	Sokszög	!
Polyline	Töröttvonal	!
pool	tároló (erőforrásoké)	?
pop3 account	pop3-fiók	!
populate	feltölteni	!
popup menu	helyi menü	!
popup window	felugró ablak, felbukkanó ablak	!
portable	hordozható	!
port	port	!
Portrait	Álló	!
position not protected	pozíció módosítható	!
position	pozíció, elhelyezkedés	!
position protected	pozíció nem módosíható	!
position x	x pozíció	!
possible values	lehetséges értékek	!
Postal Box	Postafiók	!
poster colors	poszterszínek	!
posterize	poszterizálás	!
poster	poszter	!
postpone	elhalasztani	!
postprocess	utófeldolgozás	!
PostScript	PostScript	!
powerful	hatékony	!
power management	energiagazdálkodás, energiakezelés	?
powerpoint documents	powerpoint-dokumentum	!
PPP	PPP	!
preceding	megelőző	!
precision	pontosság	!
Preferences	Beállítások	!
preference tool	beállítóeszköz	!
preferred	alapértelmezett (alkalmazás), elsődleges (beállítás)	?
prefix	előtag	!
Prefix	Előtag	!
prefix symbol	előtagjel	!
preformatted text	előformázott szöveg 	!
preload	előtöltés, előbetöltés	?
prepare	előkészíteni	!
presence	jelenlét, állapot	!
presentation	bemutató	!
present	jelen van	!
preset	előre beállított	?
prevent	megakadályozni	!
preview	Előnézet	!
Preview	Előnézet	!
previous	előző	!
Primary Colors	Elsődleges színek	!
primary domain controller	Elsődleges tartományvezérlő (PDC)	!
primary key	elsődleges kulcs	!
primary y axis	elsődleges y tengely 	!
principal	elsődleges, résztvevő (kerberos)	!
principle	alapelv	!
Print area	Nyomtatási terület	!
Printer	Nyomtató	!
print monitor	nyomtatás felügyelete	!
Print	Nyomtatás	!
print	Nyomtatás, kiírni (képernyőre)	!
print preview	nyomtatási kép	!
Priority	Prioritás	!
Privacy	Adatvédelem	!
private data	személyes adat 	!
Private key	Személyes kulcs	!
Private Messages	Személyes üzenetek	!
privilege	jogosultság	!
Problem	Probléma	!
proceed	folytatni, tovább[lépni]	!
process	feldolgozni, folyamat	!
Process	Folyamat	!
Process ID	Folyamatazonosító	!
processing	feldolgozás	!
Processor	Processzor	!
product information	termékinformáció	!
production	éles (átv.)	!
productivity	irodai (alkalmzás)	!
product	termék	!
profile	profil	!
program module	programmodul	!
program	Program, műsor (média)	!
Progress Bar	Folyamatjelző	!
Progress	Folyamat	!
projection x	x irányú vetület	!
project	projekt	!
promote	előléptetés	!
prompt	parancssor, felszólít, kérdés	!
Properties	Tulajdonságok	!
property	tulajdonság	!
proportional	arányos	!
Proportional font	Proporcionális betűkészlet	!
proprietary	zárt, nem nyilvános, szabadalomvédett	!
protect cells	cellavédelem	!
protect document	dokumentumvédelem	!
Protected	Védett	!
protected workbooks	védett munkafüzetek	!
Protection	Védelem	!
protect sheet	munkalapvédelem	!
Protocol	Protokoll	!
provide	biztosítani	!
provider	szolgáltató	!
province	tartomány	!
Proxy	Proxy	!
proxy server	proxykiszolgáló	!
publication	kiadvány	!
public holidays	munkaszüneti napok	!
Public Key	Nyilvános kulcs	!
Public	Nyilvános	!
publisher	kiadó	!
publish	közzétenni	!
pull	lekérni (dvcs)	?
purpose	cél	!
push button	nyomógomb	!
push	megnyomni, elküldeni (dvcs)	?
puzzle	kirakó, fejtörő, logikai (játék)	?
pv	jelenérték	!
Query	Lekérdezés	!
Queue	Várólista	!
quirk	kerülő megoldás	!
Quit	Kilépés	!
quota	kvóta	!
quotation	idézet	!
quote	idézet	!
radial	sugárirányú	!
radio button	rádiógomb	!
Radio Button	Választógomb	!
Radio	Rádió	!
radius	sugár	!
radix	számrendszer	!
raise	előtérbe hozni (ablakot)	!
Random	Véletlen	!
Range	Tartomány	!
Rank	Sorrend	!
rate	osztályzás, sebesség	?
Rating	Értékelés	!
Ratio	Arány	!
Raw data	Nyers adat	!
Raw memory	Nyers memória	!
read	olvasás	!
read only	csak olvasható, írásvédett	!
ready...	kész...	!
ready	kész	!
Real Memory	Valós memória	!
realm	tartomány	!
real numbers set	valós számok halmaza	!
real part	valós rész	!
real path	valós útvonal	!
real time strategy	valósidejű stratégia[i játék]	!
Real time	Valós idejű	!
Reboot	Újraindítás	!
recalculate	Újraszámolás	!
Receive	Fogadás	!
recently	legutóbb, nemrég	!
Receptivity	Érzékenység	!
recipient	címzett	!
recommend	ajánlani	!
reconnect	újracsatlakozás	!
record	felvenni, rekord (DB), felvétel (média)	!
recover	helyrehozni, helyreállítani	!
Rectangle	Téglalap	!
Recurrence	Ismétlődés	!
Recursion	Rekurzió	!
recursive	rekurzív	!
recycle bin	lomtár	!
redial	újrahívás	!
redirect	átirányítani	!
Redisplay	Újrarajzolás	!
Redo	Újra	!
redraw	Újrarajzolás	!
red	vörös	!
re-enable	újraengedélyezni	!
refactoring	újraírás	?
reference	hivatkozás	!
refer	hivatkozni	!
Refresh	Frissítés	!
refuse	visszautasítani	!
Region	Régió	!
register	regisztrálás	!
register-true	soregyen	!
registration marks	Passzerjelek	?
registration	regisztráció, regisztráció	!
registry	rendszerleíró adatbázis (Windows), nyilvántartás (általános)	!
regression curve	regressziós görbe	!
Regular expression	Reguláris kifejezés	!
regular file	normál fájl	?
regular	szabályos, normál	!
Regulate	Szabályozás	!
rehearse timings	időzítés elpróbálása	!
reinstall	újratelepíteni	!
rejected	visszautasítva	!
reject	visszautasítás	!
relation	reláció	!
Relationship	Kapcsolat	!
relay	továbbítani	!
Release	Kiadás	!
relief	dombormű, kiemelés	?
reload	Újratöltés	!
relocate	áthelyezni	!
remaining time	fennmaradó idő	!
remarks	megjegyzések	!
remember password	jelszó tárolása	!
remind again later	figyelmeztetés később	!
reminder	emlékeztető	!
Remote	Távoli	!
removable	cserélhető, eltávolítható (eszköz)	!
Remove	Eltávolítás	!
Rename	Átnevezés	!
renderer	megjelenítő	?
render	megjelenítés	?
renew	megújítani	!
reorder	átrendezni, újrarendezni	!
reorganize	Átszervezés	!
repaginate	Újratördelés	!
repair installation	telepítés helyreállítása	!
Repeat	Ismétlés	!
Repetitive Strain Injury (RSI)	ismétlődő mozgásból eredő izomhúzódás	!
replace all	mindet cseréli	!
Replace	Csere	!
replication consumer	replikációfogadó	?
reply to	válaszcím (e-mail)	!
reply	válasz	!
report	jelentés	!
Reports	Jelentések	!
represent	ábrázolni	!
request	kérés	!
required	szükséges	!
resend	Újraküldés	!
reserved blocks	lefoglalt blokkok	!
reserve	védeni, fenntartani, lefoglalni	!
reset	alapállapot	!
Reset	Visszaállítás	!
Resident memory	Rezidens memória	!
Resident	Rezidens	!
Resize	Átméretezés	!
Resolution	Felbontás	!
resolve	megoldani (ütközést; problémát), feloldani (címet)	?
resource	erőforrás	!
resource exhausted	az erőforrás kimerült	!
respectively	rendre	?
response	válasz	!
responsible	felelős	!
Restart	Újraindítás	!
restore	visszaállítás	!
restricted	zárt, korlátozott	!
restrictions	korlátozások	!
result	eredmény, találat (keresésé)	!
result_vector	eredményvektor	!
Resume	Folytatás	!
retract	visszavonás	!
retrieve	letölteni (fájlt, levelet), lekérni (adatot)	!
Retry	Újra	!
return	Enter (billentyű)	!
reverse circumflex	hacsek	!
reverse	fordított	!
Revert	Visszaállítás	!
review	áttekinteni, értékelés	!
revoke	visszavonni	!
rewrap	újratördelés	?
rewrite	újraírni	!
rgb colors	rgb-színek	!
rgb	rgb	!
rhombus	rombusz	!
ringtone	csengőhang	!
rip	beolvasni (cd-t)	!
roaming profile	központi profil (smb)	!
role playing game	szerepjáték	!
role	szerep	!
Root Directory	Gyökérkönyvtár	!
root	root (felhasználó), rendszergazdai (jogosultság)	!
roster	partnerlista (IM)	!
Rotate	Forgatás	!
round bracket	kerek zárójel	!
rounded edges	lekerekített élek	!
rounded	lekerekített	!
round robin	körbeforgó	!
router	router, útválasztó	?
Row	Sor	!
row spacing	sorköz	!
RPM package	RPM-csomag	!
ruler	vonalzó	!
rule	szabály	!
Run	Futtatás	!
salvage	maradványérték	!
Sample	Minta	!
sample rate	mintavételezési gyakoriság	!
sans	talpatlan	!
saturation	színtelítettség	!
Saturation	Telítettség	!
save all	Összes mentése	!
Save As	Mentés másként	!
Save	Mentés	!
Scalable	Skálázható	!
Scalar	Skaláris	!
scaled	kifeszített (háttérkép)	!
Scale	Méretezés	!
scan	lapolvasás, beolvasás (adatot), keresés (eszközt), vizsgálat	!
scanner	szkenner	!
scenario	eset	!
scenario manager	esetkezelő	!
scenario name	eset neve	!
schedule	ütemezni, műsorújság (TV)	?
schema	séma	!
scope	hatáskör	!
scrape	lekérdezés (http://en.wikipedia.org/wiki/Tracker_scrape)	!
screencast	képernyővideó	?
screen	képernyő	!
Screensaver	Képernyővédő	!
screenshot	Képernyőkép	!
Screenshot	Képernyőkép	!
scripting	parancsfájlok	!
Script	Parancsfájl	!
scrobble	továbbítani (last.fm-re)	?
scroll bar	görgetősáv	!
Scrollbars	Görgetősávok	!
Scroll	Görgetés	!
scroll wheel	[egér]görgő	!
SCSI	SCSI	!
search criteria	keresési feltételek	!
search direction	keresés iránya	!
Search Domains	Keresési tartomány	!
Search	Keresés	!
search results	Találatok	!
search string	keresendő karakterlánc	!
search term	keresőkifejezés	!
search vector	keresővektor	!
seat	munkaállomás	!
secondary axis	másodlagos tengely	!
Secondary Colors	Másodlagos színek	!
section	szakasz	!
sector	szektor	!
secure	biztonságos	!
Secure channel	Biztonságos csatorna	!
Security	Biztonság	!
seed	megosztani (torrenten), forrás (torrent)	!
seek	tekerés (hang/videó), pozicionálás (fájl)	?
Segmentation Fault	Szegmentációs hiba	!
segment	szakasz	!
selection box	választómező	?
Selection	Kijelölés	!
select	Válasszon (ablakcím), Kijelölés, Kiválasztás	!
self extracting	önkibontó	!
self-signed certificate	önaláírt tanúsítvány (MS)	?
self-test	önellenőrzés	!
semiautomatic	félautomata	!
semicolon	pontosvessző	!
Send	Küldés	!
send to back	háttérbe küldés	!
Sensitive	Érzékeny	!
sensor	érzékelő	!
sent messages	elküldött üzenetek	!
Separator	Elválasztó	!
sequencer	szekvenszer	!
sequence	sorozat	!
serialize	sorbafejtés, sorosítás	?
serial	soros, sorozatszám	!
series	sorozat	!
serif	talpas	!
Server	Kiszolgáló	!
service	szolgáltatás	!
session	Munkafolyamat, munkamenet, szakasz (CD-n)	?
set as default	beállítás alapértelmezettként	!
Set	Beállítás	!
set-operations	halmazműveletek	!
set tab order	bejárási sorrend megadása	!
setting	beállítás	!
Settings	Beállítások	!
Setup	Beállítás	!
setup server	telepítőkiszolgáló	!
setup	telepítés	!
Severity	Súlyosság	!
shader	árnyékoló	!
shading	Árnyalás	!
shadow	Árnyék	!
shadowing	Árnyékolás	!
shape	alak	!
Shared Memory	Osztott memória	!
Share	Megosztás	!
sharpen	Élesítés	!
sharpness	Élesség	!
shear angle	nyírás szöge	!
sheet	munkalap	!
shell	parancsértelmező	!
shift	eltolás	!
Shift key	Shift billentyű	!
shortcut	parancsikon (windows), gyorsbillentyű (ctrl+*)	!
Show	Megjelenítés	!
show	Megjelenítés (NEM: mutatás)	!
shrink	zsugorítani, csökkenteni	!
shuffle	keverés	!
Shut Down	Leállítás	!
shutdown	leállítás	!
shutter speed	Zársebesség	!
side pane	oldalsáv	!
Signal	Szignál	!
signature	aláírás	!
significance	szignifikancia	!
significant	jelentős	!
sign up	feliratkozni (NEM: előfizetni)	!
simple	egyszerű	!
single click	egyszeres kattintás	!
single	egyetlen, egyedi	!
single line spacing	egyszeres sorköz	!
single player	egyrésztvevős	!
size	méret	!
Skip	Kihagyás	!
slant	ferdítés	!
slave	szolga	!
slide	dia	!
slider	csúszka	!
slide show	diavetítés	!
SLIP	SLIP	!
slogan	jelmondat	!
slot ids	tárolóhely-azonosítók	!
slow key	lassú billentyűk	!
slow terminals	lassú terminálok	!
Smart	Okos	!
Smart terminal	Okos terminál	!
smiley	hangulatjel	?
smooth	sima	!
smooth transition	sima átmenet	!
smtp	SMTP	!
SMTP	SMTP	!
snap grid	illesztőrács	!
snap line/point	illesztővonal és -pont	!
snapshot	pillanatkép	!
snap to grid	rácshoz illesztés	!
Socket	Foglalat	!
SOCKS Server	SOCKS-kiszolgáló	!
software bug	szoftverhiba	!
Software Foundation	Szoftver Alapítvány	!
solarization	fakítás	!
solid color	homogén szín	!
solid-state drive	SSD	!
